VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,2022-04-26 18:51:00,2022-04-26 19:05:30,1.0,2.39,1.0,N,50,90,2,11.0,1.0,0.5,5.0,0.0,0.3,20.3,2.5,0.0
2,2022-04-26 18:17:06,2022-04-26 18:37:08,1.0,8.92,1.0,N,138,141,2,26.0,1.0,0.5,5.72,6.55,0.3,43.82,2.5,1.25
2,2022-04-26 19:40:30,2022-04-26 19:55:10,1.0,2.91,1.0,N,161,263,2,12.0,1.0,0.5,3.0,0.0,0.3,19.3,2.5,0.0
1,2022-04-26 19:04:28,2022-04-26 19:14:51,1.0,2.3,1.0,N,170,262,2,9.5,3.5,0.5,0.5,0.0,0.3,14.3,2.5,0.0
2,2022-04-26 19:53:56,2022-04-26 20:17:45,1.0,13.23,1.0,N,132,155,2,37.0,1.0,0.5,14.0,0.0,0.3,54.05,0.0,1.25
2,2022-04-26 19:24:12,2022-04-26 19:55:17,1.0,5.26,1.0,N,100,33,3,21.0,1.0,0.5,0.0,0.0,0.3,25.3,2.5,0.0
1,2022-04-26 20:51:27,2022-04-26 20:57:38,2.0,1.2,1.0,N,141,162,2,6.0,3.0,0.5,2.9,0.0,0.3,12.7,2.5,0.0
2,2022-04-26 21:48:16,2022-04-26 22:19:38,3.0,16.94,2.0,N,132,164,2,52.0,0.0,0.5,12.37,6.55,0.3,75.47,2.5,1.25
2,2022-04-26 21:51:27,2022-04-26 22:16:41,1.0,4.73,1.0,N,90,25,2,19.5,0.5,0.5,3.0,0.0,0.3,26.3,2.5,0.0
2,2022-04-26 22:33:07,2022-04-26 22:40:50,1.0,1.9,1.0,N,50,238,2,8.5,0.5,0.5,0.2,0.0,0.3,12.5,2.5,0.0
2,2022-04-26 22:34:28,2022-04-26 22:40:47,1.0,1.03,1.0,N,43,236,2,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5,0.0
1,2022-04-27 00:13:02,2022-04-27 00:21:55,1.0,1.4,1.0,N,237,140,2,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5,0.0
1,2022-04-27 07:42:39,2022-04-27 07:47:26,2.0,1.6,1.0,N,141,263,2,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5,0.0
2,2022-04-27 08:34:45,2022-04-27 08:48:08,2.0,2.28,1.0,N,237,238,2,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5,0.0
1,2022-04-27 10:47:28,2022-04-27 11:11:14,1.0,5.0,1.0,N,186,87,5,19.5,2.5,0.5,0.0,0.0,0.3,22.8,2.5,0.0
1,2022-04-27 12:22:13,2022-04-27 12:35:28,1.0,2.6,1.0,N,236,41,2,11.0,2.5,0.5,10.0,0.0,0.3,24.3,2.5,0.0
1,2022-04-27 13:59:37,2022-04-27 14:20:58,2.0,3.1,1.0,N,151,100,2,15.5,2.5,0.5,4.7,0.0,0.3,23.5,2.5,0.0
2,2022-04-27 13:25:02,2022-04-27 13:40:24,2.0,1.08,1.0,N,246,161,2,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5,0.0
2,2022-04-27 13:00:32,2022-04-27 13:10:55,1.0,1.48,1.0,N,236,238,2,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5,0.0
2,2022-04-27 14:20:38,2022-04-27 14:26:58,1.0,0.61,1.0,N,238,239,2,6.0,0.0,0.5,1.0,0.0,0.3,10.3,2.5,0.0
2,2022-04-27 15:47:17,2022-04-27 15:54:37,1.0,1.27,1.0,N,239,151,2,7.0,0.0,0.5,1.0,0.0,0.3,11.3,2.5,0.0
2,2022-04-27 16:08:46,2022-04-27 16:22:38,1.0,1.42,1.0,N,162,43,2,9.5,1.0,0.5,2.76,0.0,0.3,16.56,2.5,0.0
2,2022-04-27 17:56:34,2022-04-27 18:36:24,1.0,7.56,1.0,N,161,247,2,28.5,1.0,0.5,5.0,0.0,0.3,37.8,2.5,0.0
2,2022-04-27 17:38:41,2022-04-27 17:58:58,1.0,2.23,1.0,N,237,234,2,14.0,1.0,0.5,1.0,0.0,0.3,19.3,2.5,0.0
1,2022-04-27 17:15:01,2022-04-27 17:28:05,1.0,1.2,1.0,N,114,148,2,8.5,3.5,0.5,2.55,0.0,0.3,15.35,2.5,0.0
1,2022-04-27 17:08:39,2022-04-27 17:11:47,1.0,0.7,1.0,N,263,263,2,4.5,3.5,0.5,1.0,0.0,0.3,9.8,2.5,0.0
1,2022-04-27 17:10:56,2022-04-27 17:21:12,1.0,1.5,1.0,N,234,246,2,8.5,3.5,0.5,2.55,0.0,0.3,15.35,2.5,0.0
2,2022-04-27 17:34:54,2022-04-27 18:02:25,1.0,2.4,1.0,N,246,237,2,17.0,1.0,0.5,5.32,0.0,0.3,26.62,2.5,0.0
2,2022-04-27 18:47:33,2022-04-27 18:57:46,3.0,1.4,1.0,N,238,142,2,8.5,1.0,0.5,3.84,0.0,0.3,16.64,2.5,0.0
2,2022-04-27 18:03:01,2022-04-27 18:06:11,2.0,0.68,1.0,N,236,75,2,4.5,1.0,0.5,1.76,0.0,0.3,10.56,2.5,0.0
2,2022-04-27 18:14:26,2022-04-27 18:19:58,3.0,0.81,1.0,N,158,158,3,5.5,1.0,0.5,0.0,0.0,0.3,9.8,2.5,0.0
1,2022-04-27 19:24:51,2022-04-27 19:30:25,2.0,1.1,1.0,N,237,233,3,6.0,3.5,0.5,0.0,0.0,0.3,10.3,2.5,0.0
1,2022-04-27 19:15:38,2022-04-27 19:20:27,2.0,0.7,1.0,N,229,233,2,5.5,2.5,0.5,1.0,0.0,0.3,9.8,2.5,0.0
1,2022-04-27 20:53:01,2022-04-27 20:59:44,1.0,1.1,1.0,N,68,90,2,6.5,3.0,0.5,2.05,0.0,0.3,12.35,2.5,0.0
2,2022-04-27 20:37:26,2022-04-27 20:39:38,1.0,0.65,1.0,N,161,161,2,4.0,0.5,0.5,2.34,0.0,0.3,10.14,2.5,0.0
1,2022-04-27 20:01:17,2022-04-27 20:08:30,0.0,1.3,1.0,N,144,249,2,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5,0.0
1,2022-04-27 21:16:40,2022-04-27 21:41:06,1.0,11.2,1.0,N,138,230,2,33.0,4.25,0.5,8.9,6.55,0.3,53.5,2.5,1.25
2,2022-04-27 21:13:04,2022-04-27 21:19:00,1.0,1.18,1.0,N,236,238,2,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
1,2022-04-27 21:40:32,2022-04-27 21:45:39,2.0,0.8,1.0,N,234,158,2,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5,0.0
2,2022-04-27 22:09:04,2022-04-27 22:32:31,6.0,10.31,1.0,N,138,163,2,30.0,0.5,0.5,10.4,6.55,0.3,52.0,2.5,1.25
2,2022-04-27 22:33:44,2022-04-27 22:48:07,1.0,10.28,1.0,N,264,229,3,28.5,0.5,0.5,0.0,6.55,0.3,40.1,2.5,1.25
2,2022-04-27 22:15:09,2022-04-27 22:35:33,1.0,5.29,1.0,N,132,216,3,19.0,0.5,0.5,0.0,0.0,0.3,21.55,0.0,1.25
2,2022-04-27 22:15:24,2022-04-27 22:26:49,1.0,1.84,1.0,N,79,186,2,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5,0.0
2,2022-04-27 23:19:50,2022-04-27 23:28:26,2.0,1.32,1.0,N,161,186,2,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,2022-04-27 23:09:21,2022-04-27 23:13:22,1.0,0.94,1.0,N,170,137,2,5.0,0.5,0.5,1.0,0.0,0.3,9.8,2.5,0.0
2,2022-04-27 23:56:11,2022-04-28 00:07:24,1.0,2.04,1.0,N,142,170,3,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5,0.0
2,2022-04-28 05:46:19,2022-04-28 05:52:27,2.0,0.98,1.0,N,170,186,2,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,2022-04-28 06:36:02,2022-04-28 06:36:12,1.0,0.02,1.0,N,186,186,3,-2.5,0.0,-0.5,0.0,0.0,-0.3,-7.75,-2.5,0.0
2,2022-04-28 06:02:50,2022-04-28 06:10:22,1.0,2.1,1.0,N,186,142,3,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5,0.0
2,2022-04-28 07:27:48,2022-04-28 07:33:09,2.0,0.39,1.0,N,100,230,3,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,2022-04-28 07:39:16,2022-04-28 07:46:03,1.0,1.31,1.0,N,162,43,2,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-04-28 08:59:38,2022-04-28 09:10:48,1.0,3.48,1.0,N,238,50,2,12.5,0.0,0.5,2.37,0.0,0.3,18.17,2.5,0.0
2,2022-04-28 09:51:10,2022-04-28 10:22:14,1.0,6.37,1.0,N,48,88,3,26.0,0.0,0.5,0.0,0.0,0.3,29.3,2.5,0.0
2,2022-04-28 09:34:48,2022-04-28 09:58:34,1.0,3.69,1.0,N,107,263,2,17.0,0.0,0.5,4.06,0.0,0.3,24.36,2.5,0.0
2,2022-04-28 10:28:42,2022-04-28 10:45:15,1.0,2.38,1.0,N,170,114,2,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5,0.0
2,2022-04-28 10:40:55,2022-04-28 10:48:28,1.0,0.91,1.0,N,142,237,2,6.5,0.0,0.5,2.94,0.0,0.3,12.74,2.5,0.0
2,2022-04-28 11:01:02,2022-04-28 11:34:59,6.0,12.22,1.0,N,48,138,2,38.5,0.0,0.5,9.67,6.55,0.3,58.02,2.5,0.0
1,2022-04-28 11:56:58,2022-04-28 12:01:03,1.0,0.7,1.0,N,140,263,3,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,2022-04-28 13:04:30,2022-04-28 13:30:02,1.0,3.52,1.0,N,12,186,3,17.5,0.0,0.5,0.0,0.0,0.3,20.8,2.5,0.0
2,2022-04-28 14:25:31,2022-04-28 14:44:57,2.0,1.48,1.0,N,161,186,2,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2.5,0.0
2,2022-04-28 14:44:33,2022-04-28 14:51:13,1.0,0.54,1.0,N,163,163,2,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5,0.0
2,2022-04-28 15:12:19,2022-04-28 15:23:45,1.0,0.63,1.0,N,186,100,3,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5,0.0
2,2022-04-28 15:19:10,2022-04-28 15:33:21,3.0,1.61,1.0,N,236,140,2,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5,0.0
2,2022-04-28 15:40:45,2022-04-28 15:52:23,1.0,1.7,1.0,N,113,164,3,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5,0.0
2,2022-04-28 15:37:05,2022-04-28 16:03:45,1.0,2.86,1.0,N,237,186,2,17.5,0.0,0.5,4.16,0.0,0.3,24.96,2.5,0.0
1,2022-04-28 16:47:12,2022-04-28 16:56:36,2.0,1.4,1.0,N,238,263,2,8.0,3.0,0.5,1.77,0.0,0.3,13.57,2.5,0.0
2,2022-04-28 16:12:00,2022-04-28 16:19:47,2.0,1.26,1.0,N,100,43,2,7.0,1.0,0.5,2.0,0.0,0.3,13.3,2.5,0.0
2,2022-04-28 17:28:23,2022-04-28 17:46:17,2.0,4.16,1.0,N,234,87,2,16.0,1.0,0.5,4.06,0.0,0.3,24.36,2.5,0.0
1,2022-04-28 17:14:21,2022-04-28 17:31:51,1.0,1.9,1.0,N,170,236,2,12.0,3.5,0.5,1.63,0.0,0.3,17.93,2.5,0.0
2,2022-04-28 18:54:06,2022-04-28 19:09:09,1.0,1.63,1.0,N,142,186,2,10.5,1.0,0.5,2.96,0.0,0.3,17.76,2.5,0.0
1,2022-04-28 18:46:15,2022-04-28 19:02:38,3.0,1.4,1.0,N,231,87,2,11.0,3.5,0.5,0.0,0.0,0.3,15.3,2.5,0.0
1,2022-04-28 18:17:22,2022-04-28 18:26:18,1.0,0.7,1.0,N,230,161,2,7.0,3.5,0.5,2.26,0.0,0.3,13.56,2.5,0.0
1,2022-04-28 19:14:02,2022-04-28 19:17:34,2.0,0.7,1.0,N,137,79,2,4.5,3.5,0.5,1.75,0.0,0.3,10.55,2.5,0.0
2,2022-04-28 19:25:26,2022-04-28 19:43:56,1.0,2.19,1.0,N,246,170,2,13.0,1.0,0.5,3.46,0.0,0.3,20.76,2.5,0.0
2,2022-04-28 20:17:44,2022-04-28 20:40:15,1.0,6.12,1.0,N,138,141,2,21.0,0.5,0.5,4.96,0.0,0.3,31.01,2.5,1.25
2,2022-04-28 20:50:18,2022-04-28 21:17:08,2.0,1.92,1.0,N,164,230,2,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5,0.0
1,2022-04-28 20:28:37,2022-04-28 20:44:25,1.0,2.8,1.0,N,186,237,2,13.0,3.0,0.5,2.52,0.0,0.3,19.32,2.5,0.0
2,2022-04-28 21:08:32,2022-04-28 21:25:55,1.0,6.93,1.0,N,140,13,5,-22.5,-0.5,-0.5,0.0,0.0,-0.3,-26.3,-2.5,0.0
2,2022-04-28 21:57:34,2022-04-28 22:01:00,2.0,0.53,1.0,N,236,237,2,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5,0.0
2,2022-04-28 21:10:13,2022-04-28 21:28:07,1.0,7.83,1.0,N,138,112,2,23.5,0.5,0.5,4.96,0.0,0.3,31.01,0.0,1.25
1,2022-04-28 22:43:46,2022-04-28 22:52:07,2.0,1.0,1.0,N,229,162,3,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5,0.0
2,2022-04-28 22:07:37,2022-04-28 22:21:22,1.0,3.74,1.0,N,162,74,2,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5,0.0
2,2022-04-28 22:40:17,2022-04-28 22:46:50,1.0,0.89,1.0,N,163,100,3,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5,0.0
1,2022-04-28 22:00:55,2022-04-28 22:11:17,1.0,1.8,1.0,N,239,48,2,9.0,3.0,0.5,3.0,0.0,0.3,15.8,2.5,0.0
1,2022-04-28 23:45:32,2022-04-28 23:54:46,1.0,1.2,1.0,N,79,232,2,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5,0.0
1,2022-04-29 00:05:08,2022-04-29 00:16:59,2.0,3.7,1.0,N,148,141,2,12.5,3.0,0.5,3.25,0.0,0.3,19.55,2.5,0.0
2,2022-04-29 00:27:58,2022-04-29 00:40:01,1.0,1.74,1.0,N,249,148,2,9.5,0.5,0.5,2.0,0.0,0.3,15.3,2.5,0.0
2,2022-04-29 01:33:06,2022-04-29 01:54:50,5.0,9.14,1.0,N,162,181,3,27.5,0.5,0.5,0.0,0.0,0.3,31.3,2.5,0.0
2,2022-04-29 02:02:23,2022-04-29 02:32:51,1.0,5.95,1.0,N,90,37,2,24.0,0.5,0.5,2.0,0.0,0.3,29.8,2.5,0.0
2,2022-04-29 07:22:19,2022-04-29 07:33:12,1.0,1.66,1.0,N,48,237,2,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5,0.0
2,2022-04-29 08:29:03,2022-04-29 08:35:51,1.0,1.67,1.0,N,13,158,2,7.5,0.0,0.5,1.0,0.0,0.3,11.8,2.5,0.0
2,2022-04-29 10:15:53,2022-04-29 10:38:58,1.0,5.72,1.0,N,143,231,2,20.0,0.0,0.5,4.66,0.0,0.3,27.96,2.5,0.0
1,2022-04-29 10:58:12,2022-04-29 11:42:13,1.0,10.4,99.0,N,86,196,2,44.2,0.0,0.5,0.0,0.0,0.3,45.0,0.0,0.0
2,2022-04-29 11:17:14,2022-04-29 11:20:57,5.0,1.0,1.0,N,141,263,3,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,2022-04-29 12:16:30,2022-04-29 12:28:11,1.0,1.07,1.0,N,231,211,2,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5,0.0
1,2022-04-29 12:47:52,2022-04-29 12:54:24,1.0,1.2,1.0,N,68,48,2,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5,0.0
2,2022-04-29 12:19:44,2022-04-29 12:31:15,2.0,1.8,1.0,N,230,68,2,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5,0.0
2,2022-04-29 12:32:16,2022-04-29 12:44:53,1.0,2.31,1.0,N,186,239,2,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5,0.0
2,2022-04-29 15:38:24,2022-04-29 16:02:05,1.0,5.12,1.0,N,239,186,2,15.5,0.0,0.5,3.76,0.0,0.3,22.56,2.5,0.0
2,2022-04-29 15:56:14,2022-04-29 16:09:40,1.0,2.16,1.0,N,113,246,2,11.0,0.0,0.5,0.0,0.0,0.3,14.3,2.5,0.0
1,2022-04-29 16:21:49,2022-04-29 16:36:43,1.0,2.8,1.0,N,50,236,2,12.0,3.5,0.5,2.45,0.0,0.3,18.75,2.5,0.0
2,2022-04-29 16:11:02,2022-04-29 16:49:13,1.0,9.68,1.0,N,138,249,2,31.5,1.0,0.5,8.47,6.55,0.3,52.07,2.5,1.25
1,2022-04-29 17:38:29,2022-04-29 17:58:34,1.0,1.5,1.0,N,236,141,2,13.0,3.5,0.5,2.94,0.0,0.3,20.24,2.5,0.0
2,2022-04-29 17:21:25,2022-04-29 17:54:07,1.0,5.33,1.0,N,164,42,2,22.0,1.0,0.5,6.58,0.0,0.3,32.88,2.5,0.0
2,2022-04-29 18:10:01,2022-04-29 18:23:21,5.0,1.46,1.0,N,170,79,2,10.0,1.0,0.5,2.86,0.0,0.3,17.16,2.5,0.0
2,2022-04-29 18:28:46,2022-04-29 18:31:14,2.0,0.55,1.0,N,43,43,2,4.0,1.0,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,2022-04-29 19:14:00,2022-04-29 19:44:42,1.0,10.8,1.0,N,138,52,2,32.5,1.0,0.5,6.86,0.0,0.3,42.41,0.0,1.25
1,2022-04-29 19:27:54,2022-04-29 19:44:01,2.0,2.9,1.0,N,24,163,2,13.5,3.5,0.5,3.55,0.0,0.3,21.35,2.5,0.0
1,2022-04-29 20:50:44,2022-04-29 21:21:24,2.0,5.6,1.0,N,262,262,3,23.0,3.0,0.5,0.0,0.0,0.3,26.8,2.5,0.0
2,2022-04-29 20:48:13,2022-04-29 20:52:27,1.0,0.87,1.0,N,186,230,2,5.0,0.5,0.5,2.2,0.0,0.3,11.0,2.5,0.0
2,2022-04-29 22:18:40,2022-04-29 22:34:23,1.0,3.52,1.0,N,249,48,2,14.0,0.5,0.5,2.67,0.0,0.3,20.47,2.5,0.0
1,2022-04-29 23:16:23,2022-04-29 23:38:24,1.0,8.3,1.0,N,138,263,2,25.5,4.25,0.5,7.4,6.55,0.3,44.5,2.5,1.25
1,2022-04-29 23:03:50,2022-04-29 23:22:25,3.0,2.0,1.0,N,79,125,3,12.5,3.0,0.5,0.0,0.0,0.3,16.3,2.5,0.0
1,2022-04-29 23:02:19,2022-04-29 23:06:52,1.0,0.6,1.0,N,261,88,3,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,2022-04-30 00:14:07,2022-04-30 00:28:25,1.0,1.81,1.0,N,68,137,2,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5,0.0
2,2022-04-30 00:40:25,2022-04-30 00:50:25,1.0,1.47,1.0,N,249,144,2,8.0,0.5,0.5,3.0,0.0,0.3,14.8,2.5,0.0
2,2022-04-30 00:18:36,2022-04-30 00:23:53,1.0,1.17,1.0,N,137,79,2,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-04-30 00:34:24,2022-04-30 00:39:56,1.0,1.21,1.0,N,148,87,2,6.0,0.5,0.5,2.94,0.0,0.3,12.74,2.5,0.0
2,2022-04-30 01:01:39,2022-04-30 01:17:23,1.0,3.86,1.0,N,234,65,2,14.5,0.5,0.5,2.74,0.0,0.3,21.04,2.5,0.0
2,2022-04-30 02:57:42,2022-04-30 03:01:21,1.0,0.96,1.0,N,263,140,2,5.0,0.5,0.5,1.0,0.0,0.3,9.8,2.5,0.0
1,2022-04-30 02:13:39,2022-04-30 02:18:53,1.0,1.9,1.0,N,48,142,2,7.5,3.0,0.5,3.35,0.0,0.3,14.65,2.5,0.0
2,2022-04-30 02:28:28,2022-04-30 02:37:02,1.0,1.96,1.0,N,211,186,2,8.5,0.5,0.5,1.0,0.0,0.3,13.3,2.5,0.0
2,2022-04-30 04:52:21,2022-04-30 05:20:19,2.0,16.46,2.0,N,162,132,2,52.0,0.0,0.5,11.06,0.0,0.3,66.36,2.5,0.0
2,2022-04-30 08:34:06,2022-04-30 08:34:18,3.0,0.12,5.0,N,132,132,2,63.0,0.0,0.0,8.0,0.0,0.3,71.3,0.0,0.0
1,2022-04-30 09:54:08,2022-04-30 10:01:04,1.0,1.3,1.0,N,236,238,2,7.0,2.5,0.5,1.0,0.0,0.3,11.3,2.5,0.0
1,2022-04-30 10:23:01,2022-04-30 10:37:14,3.0,2.8,1.0,N,142,234,2,11.5,2.5,0.5,2.95,0.0,0.3,17.75,2.5,0.0
2,2022-04-30 10:43:36,2022-04-30 10:59:20,2.0,1.32,1.0,N,158,90,3,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5,0.0
1,2022-04-30 12:48:28,2022-04-30 12:57:09,2.0,1.3,1.0,N,148,125,2,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5,0.0
2,2022-04-30 12:42:18,2022-04-30 12:55:15,2.0,1.51,1.0,N,68,211,2,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5,0.0
1,2022-04-30 13:04:40,2022-04-30 13:14:32,3.0,1.6,1.0,N,163,170,2,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5,0.0
2,2022-04-30 13:33:32,2022-04-30 13:57:23,1.0,2.94,1.0,N,79,48,2,16.5,0.0,0.5,3.96,0.0,0.3,23.76,2.5,0.0
1,2022-04-30 14:49:51,2022-04-30 15:01:33,1.0,2.0,1.0,N,164,141,2,10.0,2.5,0.5,2.65,0.0,0.3,15.95,2.5,0.0
2,2022-04-30 14:32:54,2022-04-30 14:43:31,2.0,1.79,1.0,N,43,164,3,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5,0.0
1,2022-04-30 15:56:37,2022-04-30 15:59:03,1.0,0.7,1.0,N,141,140,2,4.0,2.5,0.5,1.8,0.0,0.3,9.1,2.5,0.0
1,2022-04-30 15:38:21,2022-04-30 16:06:34,1.0,3.0,1.0,N,90,236,2,18.5,2.5,0.5,4.35,0.0,0.3,26.15,2.5,0.0
1,2022-04-30 16:01:53,2022-04-30 16:07:24,1.0,1.0,1.0,N,262,263,2,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5,0.0
2,2022-04-30 16:52:27,2022-04-30 17:03:41,2.0,2.02,1.0,N,229,236,2,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5,0.0
2,2022-04-30 17:03:27,2022-04-30 17:22:07,1.0,2.6,1.0,N,143,68,2,13.5,0.0,0.5,2.0,0.0,0.3,18.8,2.5,0.0
2,2022-04-30 17:22:28,2022-04-30 17:25:03,1.0,0.79,1.0,N,142,50,2,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5,0.0
2,2022-04-30 17:51:27,2022-04-30 17:58:42,2.0,0.88,1.0,N,113,90,2,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-04-30 17:38:27,2022-04-30 17:47:17,1.0,1.07,1.0,N,142,237,3,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5,0.0
2,2022-04-30 18:00:21,2022-04-30 18:17:11,1.0,1.34,1.0,N,246,234,3,11.0,0.0,0.5,0.0,0.0,0.3,14.3,2.5,0.0
2,2022-04-30 18:00:09,2022-04-30 18:08:05,1.0,1.03,1.0,N,161,237,2,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5,0.0
1,2022-04-30 19:08:02,2022-04-30 19:21:32,1.0,1.5,1.0,N,107,164,2,9.5,2.5,0.5,1.0,0.0,0.3,13.8,2.5,0.0
2,2022-04-30 19:14:06,2022-04-30 19:22:09,1.0,1.19,1.0,N,79,234,2,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,2022-04-30 19:22:31,2022-04-30 19:35:47,1.0,3.41,1.0,N,229,7,3,13.0,0.0,0.5,0.0,0.0,0.3,16.3,2.5,0.0
2,2022-04-30 20:56:08,2022-04-30 21:06:05,1.0,2.06,1.0,N,262,239,2,9.5,0.5,0.5,3.0,0.0,0.3,16.3,2.5,0.0
2,2022-04-30 20:13:18,2022-04-30 20:16:07,3.0,0.68,1.0,N,236,236,2,4.5,0.5,0.5,1.25,0.0,0.3,9.55,2.5,0.0
2,2022-04-30 21:08:15,2022-04-30 21:11:30,1.0,0.13,1.0,N,100,48,3,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5,0.0
2,2022-04-30 21:40:51,2022-04-30 21:44:36,1.0,0.51,1.0,N,41,41,3,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0,0.0
2,2022-04-30 22:05:42,2022-04-30 22:34:52,2.0,6.93,1.0,N,263,59,2,26.0,0.5,0.5,8.94,0.0,0.3,38.74,2.5,0.0
2,2022-04-30 22:40:10,2022-04-30 23:02:46,3.0,5.79,1.0,N,113,151,2,21.5,0.5,0.5,3.8,0.0,0.3,29.1,2.5,0.0
2,2022-04-30 22:16:56,2022-04-30 22:20:45,1.0,0.87,1.0,N,236,236,2,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5,0.0
2,2022-04-30 22:24:58,2022-04-30 22:37:25,5.0,1.58,1.0,N,164,113,2,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5,0.0
1,2022-04-02 17:46:31,2022-04-02 18:31:55,,0.0,,,48,255,1,27.7,0.0,0.5,5.63,6.55,0.3,45.18,,
2,2022-04-03 11:09:37,2022-04-03 11:16:23,,1.29,,,143,238,1,8.8,0.0,0.5,2.57,0.0,0.3,14.67,,
1,2022-04-05 15:18:28,2022-04-05 15:27:18,,1.3,,,239,151,1,7.5,0.0,0.5,1.08,0.0,0.3,11.88,,
2,2022-04-06 01:26:00,2022-04-06 01:34:00,,2.81,,,246,239,1,12.11,0.0,0.5,2.15,0.0,0.3,17.56,,
2,2022-04-06 07:19:46,2022-04-06 07:39:17,,8.35,,,236,138,1,31.09,0.0,0.5,4.17,6.55,0.3,42.61,,
2,2022-04-08 11:02:46,2022-04-08 11:19:30,,2.23,,,143,162,1,12.4,0.0,0.5,3.37,0.0,0.3,19.07,,
2,2022-04-08 16:37:50,2022-04-08 17:13:31,,4.14,,,262,186,1,21.77,0.0,0.5,4.09,0.0,0.3,29.16,,
2,2022-04-09 14:39:00,2022-04-09 14:58:06,,2.82,,,68,142,1,15.22,0.0,0.5,4.0,0.0,0.3,22.52,,
2,2022-04-10 01:28:50,2022-04-10 01:48:45,,3.95,,,256,137,1,17.06,0.0,0.5,4.43,0.0,0.3,24.79,,
2,2022-04-11 20:06:00,2022-04-11 20:23:00,,2.57,,,229,68,1,13.87,0.0,0.5,2.78,0.0,0.3,19.95,,
2,2022-04-17 18:38:00,2022-04-17 18:52:00,,5.66,,,262,7,1,20.32,0.0,0.5,6.58,6.55,0.3,36.75,,
2,2022-04-20 23:56:03,2022-04-21 00:19:40,,4.71,,,114,61,1,21.57,0.0,0.5,4.16,0.0,0.3,29.03,,
